image/tregionName/tlabel
Cerebellum-MNIflirt-maxprob-thr25.nii/tLeft I-IV/t0
Cerebellum-MNIflirt-maxprob-thr25.nii/tRight I-IV/t1
Cerebellum-MNIflirt-maxprob-thr25.nii/tLeft V/t2
Cerebellum-MNIflirt-maxprob-thr25.nii/tRight V/t3
Cerebellum-MNIflirt-maxprob-thr25.nii/tLeft VI/t4
Cerebellum-MNIflirt-maxprob-thr25.nii/tVermis VI/t5
Cerebellum-MNIflirt-maxprob-thr25.nii/tRight VI/t6
Cerebellum-MNIflirt-maxprob-thr25.nii/tLeft Crus I/t7
Cerebellum-MNIflirt-maxprob-thr25.nii/tVermis Crus I/t8
Cerebellum-MNIflirt-maxprob-thr25.nii/tRight Crus I/t9
Cerebellum-MNIflirt-maxprob-thr25.nii/tLeft Crus II/t10
Cerebellum-MNIflirt-maxprob-thr25.nii/tVermis Crus II/t11
Cerebellum-MNIflirt-maxprob-thr25.nii/tRight Crus II/t12
Cerebellum-MNIflirt-maxprob-thr25.nii/tLeft VIIb/t13
Cerebellum-MNIflirt-maxprob-thr25.nii/tVermis VIIb/t14
Cerebellum-MNIflirt-maxprob-thr25.nii/tRight VIIb/t15
Cerebellum-MNIflirt-maxprob-thr25.nii/tLeft VIIIa/t16
Cerebellum-MNIflirt-maxprob-thr25.nii/tVermis VIIIa/t17
Cerebellum-MNIflirt-maxprob-thr25.nii/tRight VIIIa/t18
Cerebellum-MNIflirt-maxprob-thr25.nii/tLeft VIIIb/t19
Cerebellum-MNIflirt-maxprob-thr25.nii/tVermis VIIIb/t20
Cerebellum-MNIflirt-maxprob-thr25.nii/tRight VIIIb/t21
Cerebellum-MNIflirt-maxprob-thr25.nii/tLeft IX/t22
Cerebellum-MNIflirt-maxprob-thr25.nii/tVermis IX/t23
Cerebellum-MNIflirt-maxprob-thr25.nii/tRight IX/t24
Cerebellum-MNIflirt-maxprob-thr25.nii/tLeft X/t25
Cerebellum-MNIflirt-maxprob-thr25.nii/tVermis X/t26
Cerebellum-MNIflirt-maxprob-thr25.nii/tRight X/t27
HarvardOxford-cort-maxprob-thr25-2mm.nii/tFrontal Pole/t0
HarvardOxford-cort-maxprob-thr25-2mm.nii/tInsular Cortex/t1
HarvardOxford-cort-maxprob-thr25-2mm.nii/tSuperior Frontal Gyrus/t2
HarvardOxford-cort-maxprob-thr25-2mm.nii/tMiddle Frontal Gyrus/t3
